review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RLRFWMQOWEANN,B07R5QD598,"4.0 out of 5 stars A short review, if you're trying to decide on buying this...",Kevin S. Goff,4,"I've been a music junkie for decades and have had many headphones/earbuds.I'd give these a ""4 1/2 stars out of five""On the good side:1) I use Tidal with Boom on my iPhone and I have over 200 GB of music on my phone. I had to tweak the sound settings on the Boom equalizer to get sound setting I want. Out of the box, I'd say the sound quality is good but not necessarily exceptional. But if you have an equalizer, odds are higher you'll be satisfied.2) I've found that the battery life is indeed about 9 hours and the charging time is about what they advertise.3) As for the fit: these are not going to fall out or slip (unless someone walks up to you and physically tries to pull them out). The fit is perfect. (See my notes further down for the ""comfort"")4) I've rarely had problems pairing. I've used these nearly every day for a year and a half and have rarely had pairing issues with the iPhone. I can't speak for Android, as I don't use it.OK, the ""not so good"" side:1) The charging case does not support wireless charging.2) The charging case is a tad large (in fairness, these buds are larger, hence the better battery life). You ""can"" put it in your pockets (pants) but you'll notice it.3) OK, on the comfort: the human ear isn't designed to have something stuck into it for hours at a time without feeling the pressure. Yes, there are some buds that fit in a way that you won't feel the pressure, though I have to wonder what the downside is, as far as secure fit and seal.Having said that, if I have these in my ears for more than 90 minutes, I sometimes need to take them out for a few minutes, just to let my ears ""breathe"".Overall, give this 4.5 stars out of 5. The three things I mentioned are not ""deal breakers"" for me, but they might be if you are looking for something that will feel comfortable for hours. As much as I love these (and I do love them), I do need to pull them out for a few minutes.Also, there is no ANC. Yes, there's ""noise reduction"" but not cancellation. I'm mainly in the suburbs and really don't have the need for ANC. However, it's always a personal choice, and if you spend a great deal of time in a noisy city/transportation system, you might want to look at the newest Bose.So - these are not perfect. but they are very good and I'm happy with them. I love the battery life, the secure fit, and overall sound quality (after some tweaking). I listen to tons of jazz and classical and 70's rock and am happy with these.I had a few wireless buds before these, and was always wondering if ""the grass is greener"" with another set. I have to be honest, after buying these, my interest in finding better ones down the road is much lower.Most reviews I've read are positive on this product. Yes, a few negative ones, but mostly positive. I bought these when they were a bit pricier, and even though they've dropped the price a bit, I'm not angry - I really like them a lot.","Reviewed in the United States May 15, 2022",AGPCSSLIATSAHUEUEFPDOK2WLTWQ,TRUE,55,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R3EOQLV55QRTC5,B07R5QD598,5.0 out of 5 stars DURABLE and comfortable,Allison,5,"You can bend the ear piece so it’s comfortable, it stays put in any position and doesn’t fall out. You can fit it to block out more or less noise. I’m on my second pair (my first lasted 2.5 years of continuous use before they started to not hold battery life as well) and I still love them!Today my toddler was playing with my water bottle. I filled it back up before I went to work at 4pm and got home at around 10pm and realized my HEADPHONE WAS IN THE WATER BOTTLE COVERED IN WATER. I pulled it out, shook it out, let it sit for an hour and put it in the charging case. I am currently using that headphone and it STILL WORKS!I’ve had this brand of headphones for 5 years now, but this, this prompted me to write a review. I’m not convinced these can survive almost anything and I will probably never buy an other pair of Bluetooth headphones!!","Reviewed in the United States May 4, 2024",AGMRZ7W64FFV5PMMAIF3SYW4I2TA,TRUE,4,Color: IvoryStyle: Powerbeats ProSet: Without AppleCare+
R3HICATKC646B9,B07R5QD598,5.0 out of 5 stars Can’t live without these!,Hayley Zacha,5,"This is my 5th pair of Beats and definitely my favorite. When my corded over-ear broke, I really wanted to go completely wireless but feared I would lose them if I did. The over the ear design is perfect for me because standard buds fall out of my ears and feel uncomfortable with some of my ear piercings. These fit nice. They cancel the noise around me perfectly. These are easy to charge and clean. And now with my Apple devices I can find them with a push of a button. The range is wider than before and I can travel substantially further from my phone than I used to with my older Beats, which is important when I’m cleaning outside or upstairs. I’m super happy and impressed with these!","Reviewed in the United States May 16, 2024",AFLFSDO6A5KYCKNETQF6WAF664SQ,TRUE,6,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R1SL3EFNN1CT5B,B07R5QD598,5.0 out of 5 stars Happy with this purchase,Amazon Customer,5,"Bought these to wear for my commute, walking, and working out. I love that they feel secure and comfortable. I think they are very worth the price.","Reviewed in the United States July 1, 2024",AFAF5O4DQPM4Y2YCKA65GRZSKREA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R30DP4ZLBWQUMS,B07R5QD598,5.0 out of 5 stars Stay in place,Wendy,5,These do not move and the sound quality and clarity is top notch. I have the ivory color and they kinda blend in especially with my hair down.,"Reviewed in the United States June 25, 2024",AFHJQHZVT2UBQOMAEJBFNLO6R27Q,TRUE,0,Color: IvoryStyle: Powerbeats ProSet: Without AppleCare+
R1AZA6G4BKN69V,B07R5QD598,5.0 out of 5 stars Best earphones ever,Aurora Toranzo,5,"Best earphones ever! I bought them for running but now I also use them for work (videocalls) they are pretty comfy and the fact that they don’t slip, is worth every penny!A big fan","Reviewed in the United States June 20, 2024",AGQ34EFLKX2AKFAV5TNI6N5RACWA,TRUE,3,Color: IvoryStyle: Powerbeats ProSet: Without AppleCare+
R1KAO0P2EPC0AW,B07R5QD598,5.0 out of 5 stars Quality sound and great fit,MNG,5,"I love these earbuds. In the past, I have tried other earbuds and found when moving around they would not stay in. The Powerbeats Pro syncs seamlessly with all my Apple devices and sounds fantastic with great separation and bass. They take a bit of time to get the hang of putting them on but with ear hooks, they stay put even during workouts. The Powerbuds are clear when used for phone calls. The case is bulkier than either Samsung earbuds or AirPod Pros but the design with built ear hooks makes them more utilitarian when on the go. Needless to say, I am thrilled with the Powerbuds Pro.","Reviewed in the United States May 19, 2024",AHNM6J2POGE44B4GCVSMWTG5C4SA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R1LMEN9DMCGQ1R,B07R5QD598,5.0 out of 5 stars So far so good!,Meka Meka,5,"These were refurbished but so far works like new! Pairs well with my iPhone. Hands free commands thru Siri, clear sound, comfortable snug fit while working out, love them.","Reviewed in the United States June 27, 2024",AF4S4F2IMFN2YTVJCFIRHKRZX23A,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R1RF62E6KLZPO1,B07R5QD598,4.0 out of 5 stars Hard to put in,Kim,4,"These work well and they are definitely constructed well, but they are very difficult to insert","Reviewed in the United States June 22, 2024",AHAQJ3Y7K22DTPMCY3RXPP44LRZA,TRUE,0,Color: IvoryStyle: Powerbeats ProSet: Without AppleCare+
R247P4C3C5EEXY,B07R5QD598,4.0 out of 5 stars Excellent Wireless Earbuds - For About 2 Years,Arnold,4,"I don't know if Amazon will list how many times I've purchased these, but this will be my 3rd pair ( 5 if you include the ones that I had to return, 1 was missing the Powerbeats itself and the other had a manufacturing defect ) that I have purchased.The sound of the Powerbeats is great for wireless earbuds and the battery life of both charging case and earbuds are great out of the box! The ear hooks help keep the earbuds in and I don't have to worry about losing one earbud due to it falling out, unlike the Apple Airpods that I keep finding on the ground at work... Having purchased this product a discounted price, I am very satisfied.The only problem I have with this product is the longevity of the batteries of the earbuds and charging case as time passes. After about the 2 year mark, the earbud that is used the most will last about 1-1.5 hours listening to audio and 15 minutes while on a voice call. The lithium ion batteries degrade too rapidly for a product at this price range.Overall, this is a great product, but I wish there was an battery alternative, because even just replacing the batteries at a local electronic repair store is about the same price as brand new Powerbeats at a discount ( approx $150 total to replace the earbud batteries ).","Reviewed in the United States February 9, 2024",AEXTQVIKQK72BB6WPCVVUX73H3KQ,TRUE,0,Color: NavyStyle: Powerbeats ProSet: Without AppleCare+
R32L4BL7E3GAXI,B07R5QD598,5.0 out of 5 stars ELITE HEADPHONES!!!!,Audrina Minor,5,"Omg! These are amazing! The charging case, the way they know when they’re in your ear to start playing. The sound and pause buttons on each ear piece! The sound is immaculate! I am in love! Beats never misses!! Get them! You won’t regret it. Sooooo comfortable too!","Reviewed in the United States June 15, 2024",AFQNCRBFVO2LGHDYV4DJFIIK4EOQ,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R2QLUHTUKVZ0S4,B07R5QD598,4.0 out of 5 stars After 3 years…,Digimartyr,4,"I bought these back in 2020, and have been using them ever since. It’s been about a year, but the microphone has degraded and is highly inefficient. It’s amazingly convenient that if you’re listening to music, or just have these in your ear, it’ll pause when you receive a call. You’re then able to press the button to answer. Thing is, the person I’m speaking to would say that I sound muffled and very far away. I’d say in the initial two years that I’ve had these they’ve worked flawlessly. Now I’d have to disconnect from Bluetooth and answer a call as you normally would. It’s very annoying to do when you expect that to be a function of these.Also, when charging the headphones in the case, the nodes on the headphones (or on the case) have degraded to the point where I’d have to keep them pushed down for the connection to be made. It’s a bit frustrating when I forget to do so only to find that one ear has lost power when I thought it was charging the entire time.Otherwise, because they wrap around your ear I’ve NEVER feared them falling out. It hasn’t even been close to coming out when going for a run or going to the gym. They can be cumbersome if you have long hair that covers your ears, but you’ll get use to pushing your hair back to fit them in. I’ve had long hair, and dreads, so trust that that becomes less of an issue as time goes on.Otherwise these perform quite well as headphones on the go. For the bells and whistles of noise cancellation, “aware mode” (being able to hear what’s around you), and top notch sound quality, I leave that to around the ear headphones. It’s of little significance to me with these little things.**EDIT**So, while both headphones are in, the left ears power gets depleted much faster than the left. When checking the power it still reads at least 50%, the right ear being 80%. It’ll then require another charge before working again. So……there’s that too…","Reviewed in the United States November 14, 2023",AF4TDDEJFZEQ4TPUNVXBQRRLKM3Q,TRUE,4,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R2GLT0G44BW7CJ,B07R5QD598,5.0 out of 5 stars Best I ever had!,Kevin,5,I was extremely skeptical about buying these ear buds. I usually buy Bose. Let me tell you. Bose is no match with these. The bass on these is extremely deep and rich. Mid volume is ideal listening. You almost hate to take them out of your ears. I plan on enjoying these for quite a while. Bose really needs to step up their game and stop resting on pass quality.,"Reviewed in the United States June 3, 2024",AE6N5E7X72DVNDENZEQI5TQW5OPA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R1JMOFHE7BHYZZ,B07R5QD598,5.0 out of 5 stars Great Product,Backplate,5,Best Wireless Headphones Out On The Market,"Reviewed in the United States July 13, 2024",AGRDG454JH77PBNLB4I73FHNY3EQ,TRUE,0,Color: BlackStyle: Powerbeats ProSet: With AppleCare+ (2 Years)
R3FAT2M3BWWOM6,B07R5QD598,5.0 out of 5 stars Great,Demetris Ager,5,Good to have,"Reviewed in the United States July 15, 2024",AH5XGEYM4LDVIDXDBBX66OB2IAMA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R3TVJUH7RCBFPD,B07R5QD598,5.0 out of 5 stars Works great,Dima Millie,5,Good deal. You also get 6 months of Apple Music for free!,"Reviewed in the United States July 2, 2024",AGIRIMMQSH3PDYIKZJREEBMO2ORA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R133WGH8KKEHFB,B07R5QD598,5.0 out of 5 stars Perfect!,Tracy Faison-Caldwell,5,Works great!,"Reviewed in the United States July 9, 2024",AE5FTLL5RX5BCF34XFH3EJMOOJRQ,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R3HL180XQU0CCI,B07R5QD598,3.0 out of 5 stars Powerbeats Pro have a tinny sound and hurt my ears,MikeW,3,"For the price I paid I expected superior sound but the Powerbeats Pro sound tinny with no Bass. After wearing them to the gym for a couple of hours my ears were sore. Sound was superior and fit more comfortable with my old and less expensive Plantronics earbuds which, unfortunately, are no longer made. They did connect and set up on my iPhone very easily but for the price I expected more. I have debated sending them back but I bought the Apple Care with them and don’t want the hassle involved in returning them. I only wear them cycling, running and at the gym so I will probably just live with them. Tried changing the ear tips but it didn’t help with the Bass or comfort. I wouldn’t recommend these.Update to my review of Feb 1, 2023. The left ear bud frequently failed to charge and both earbuds had problems connecting forcing me to go to settings Bluetooth and forget the device and reinstall. Now the earbuds in the case will not connect to my iPhone. I did get AppleCare+ with the earbuds and called tech support but nothing we did would get the earbuds to connect. They are sending a replacement and hopefully it will perform better than the original earbuds. I would not consider purchasing these without the AppleCare extended warranty.Next update: Received my new Powerbeats earbuds and case. At first they charged great, no problem. Now after a month one of earbuds will fail to charge. I have to repeatedly check them to make sure both earbuds are charging. They use magnets to pull the earbuds into place but you still need to push them down to insure the buds are connecting properly to charge. When you close the case often one of the earbuds will lose connection and not charge but will in fact discharge. I constantly get ready to go for a run or to the gym and discover that one esrbud is 100% charged and the other one has no charge or is at 2% or so and will not operate. I then have to try and readjust the discharged earbud in the case and wait for it to charge before going. Annoying to say the least. Also if you sweat while working out, running, etc the contacts will quickly corrode and you have to clean them regularly for them to recharge. Definitely wish I had not purchased these but for the price I paid I can’t afford to just throw them away and buy a different brand. For the next 2 years I guess I will just keep using my AppleCare to return them when they stop working properly.UPDATE: May 15, 2023. Well the left earbud started failing to charge. Cleaned contacts with alcohol using a cotton Q-Tip. Didn’t help. Finally manually reset the charging case and the left earbud started charging though it stalled several times at 50% charged. Finally got the left earbud to charge but have the feeling that these will soon be going back to AppleCare for replacement.UPDATE: July 4, 2023. Left earbud still failing to charge unless I play with it in the case until the red charging light comes on. Then for seemingly no reason it will stop charging and start discharging so that when I go to bed it is charged at 90% but when I get up in the morning to go for my run the right earbud is still fully charged but the left one is now down to 10%. Found out that there is a class action suit being prepared against the Beats Powerbeats pro in several states because of these charging issues Unfortunately Florida is not one of the states in the lawsuit. DO NOT PURCHASE THESE EARBUDS. In the end you will be unhappy if you do.","Reviewed in the United States February 1, 2023",AE57GQUQQAOW6EK6JFTU6UCBW2HA,TRUE,13,Color: NavyStyle: Powerbeats ProSet: Without AppleCare+
RP1PWWT80TCP2,B07R5QD598,5.0 out of 5 stars I like ❤️,Anas,5,"Her voice is great, but when used for a long time, there is a pain in the ear, but nevertheless I liked it.","Reviewed in the United States June 20, 2024",AHXURL4UFN42JXHJ5RXESSPPDZJA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R1DFS40P1D6MT9,B07R5QD598,5.0 out of 5 stars Stay in my ear!,gudgerz,5,"Stays in my ear when I run and jump. Battery life is long, easy to charge. Ive always had trouble getting headphones to stay in but havent had a problem with these once","Reviewed in the United States June 18, 2024",AGFYB55HMMJZ7NLCHJQUSGOMMOTA,TRUE,0,Color: BlackStyle: Powerbeats ProSet: Without AppleCare+
R2XYY0XQ1TOQPD,B0C79T498R,5.0 out of 5 stars These are it,mlk,5,"Could not be more pleased with these! Despite being refurbished, they arrived looking and functioning like brand new. I’ve been on the hunt for earbuds that fit, stay put, were comfortable and had excellent sound quality (including bass, which seems hard to find). I am so happy! I also found a use for my old Apple lightning cords, which is a bonus :)","Reviewed in the United States May 22, 2024",AH3FSZBVETIO2ASWSVVPQHLGOEKQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R3OITPCIP6V9SY,B0C79T498R,5.0 out of 5 stars Power beats,Michelle Muhammad,5,My beats are in perfect condition like new. Thank you.,"Reviewed in the United States July 10, 2024",AGUPVE46TP3WAI6FUHLXTZQQH4OA,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R3CPZX93FY0M9G,B0C79T498R,1.0 out of 5 stars Did not work,Jason W Minnich,1,Only one ear pod worked. It was the wrong color and did not come with the accessories listed. Tried to reset several times and could not get it to work. I returned the product for full refund.,"Reviewed in the United States May 9, 2024",AHUUPBEDJQBEIEFY77ZDZKBVUQOA,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R3LE9ND8QRMZFA,B0C79T498R,5.0 out of 5 stars The best,Reinaldo Otero,5,This is my second set in 3 years and I still have my first one and work perfectly. Kepp one in my gym bag and the other one with me everywhere. Love them!,"Reviewed in the United States February 22, 2024",AGKNX4T2M4TVQTXD2TZY6RLJ74DA,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1O172ZQAW8O03,B0C79T498R,5.0 out of 5 stars The best workout headsets you’ll have,Ian,5,"The media could not be loaded. After trying many different headsets while working out, i can say this are the best ones out there.The sound quality is very good. The battery life on this thing is insane sometimes going weeks before i need to charge them.They have a slim look, is not bulky so i wont restrict your movements at the gym like say like a bigger headset would.The price is a little high but honestly the quality and the high performance of the beats are worth it.","Reviewed in the United States June 30, 2024",AHENQ7HYLGAPYDGBEXDLFIWTR2AQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
ROKWA6GYFUEYG,B0C79T498R,4.0 out of 5 stars An overall great deal!,Mel Z,4,Quality headphones! Like new! They were rated in excellent condition and priced SIGNIFICANTLY lower than new prices. I would never be able to tell these from new. Great look. Comfortable. Good sound. Awesome charging/storage case.,"Reviewed in the United States April 27, 2024",AHU3BA7OBETC6T2IYCRXAMIRROSQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R2VDFMMR3UOQPE,B0C79T498R,5.0 out of 5 stars They're comfortable,paje,5,I bought them because I had beats without a way to hang them on my ears and they kept falling out.,"Reviewed in the United States April 16, 2024",AGSEOSGMLI5ZQOV2C2QG4UYCAS5Q,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1VVSQNYLIEDP6,B0C79T498R,5.0 out of 5 stars Awesome,Yadda26,5,Better then my original ones came chargedStaying in my ear,"Reviewed in the United States May 25, 2024",AE52ADJE52R5TTQ6PKWIGRCSQAIA,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R8EWJEE1CALHS,B0C79T498R,4.0 out of 5 stars Decent stays on ear well,Bizcreditcentral LLC,4,"Great set of headphones I like how you can use the Find My app to locate them if they are lost however, people say when I use the phone part for a phone call that I sound muffled","Reviewed in the United States January 18, 2024",AEOIZ2Y6VMCOAKAE3VGG5CRRUZAQ,TRUE,2,Color: Navy: Powerbeats ProSet: Without AppleCare+
R2CKSSCE7XZUR7,B0C79T498R,3.0 out of 5 stars Unfortunately won’t connect.,Kelly,3,I replaced my old pair of beats with these and they will not connect. Looks like it’s a common problem with this model. Unfortunately there’s nothing I could do but I can’t leave a good review considering they will not connect to Bluetooth.,"Reviewed in the United States April 11, 2024",AHAYFJSCEGZYPX7JSOSGVRXWEU3A,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R3N4HV3II1NC5I,B0C79T498R,3.0 out of 5 stars Innovative,Krystal Roach,3,The product is good. Not a waste of time nor money.,"Reviewed in the United States May 8, 2024",AGZVGYA4JVLPP6VKDLVIJRXJ2YDQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R2Q34BSHD1BA50,B0C79T498R,5.0 out of 5 stars Second time around,christa alston,5,I am really happy with my beats by dre. I found it strange that the first box was taped up with nothing in it. I called Customer service and they were very helpful. Two days later i had my beats by dre headsets.Thank you.,"Reviewed in the United States April 7, 2024",AEM4LDKSMGVM7YZRIFB2ZKW6S6TA,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R25WU14E60LQWP,B0C79T498R,2.0 out of 5 stars NOT COMFORTABLE,Margaret,2,"I have been using Apple AirPods for years and I wanted to just try something new so I got these Powerbeats cos I’ve seen a couple of friends use them. The sound is quality, performance is ok so far. The fit is not good, I struggle so much before I can get them in my ears and they irritate my ears when I wear them continuously for even an hour. I hope I might get used to them and like them as time goes by but for now, it’s a NO NO for ME!!I wish I had stuck to my AirPods. The","Reviewed in the United States May 5, 2024",AHZTKFRKVHLNBZKKVBKCCJV6NFRQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R26HL4GE1RK9WR,B0C79T498R,5.0 out of 5 stars Pleasantly surprised,Jeff N,5,I received my renewed beats yesterday and couldn't be happier. They came fully charged in like-new condition. I've been using $40 off brand buds for a while. I didn't know what I was missing until I received these. Sound is excellent. After 2 hours at the gym this morning they still showed 90% charge. Definitely recommend.,"Reviewed in the United States February 26, 2024",AHLR2P6ZIIWPKAVAQBHSBM2PFRTQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
RS5IHUJDR8JA9,B0C79T498R,2.0 out of 5 stars Very comfortable BUT don’t work….,Lilia jurado,2,"It’s the third time I’ve bought these, a couple to gift and a pair for myself, I loved them so much, they’re very comfortable BUT they don’t work, just one of them does, and the same happened to the one pair o gifted. I’m so annoyed, anyone knows how to work the guarantee if I bought them here and not the beats website?","Reviewed in the United States April 15, 2024",AERX3FGOJ4JCJZR5LA272TZB5PCQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1TW090CD588RX,B0C79T498R,5.0 out of 5 stars Excellent working conditions,Amy K Page,5,Ordered these for my husband. This is second pair he’s had and the only ones he will use. Works well and he loves that you can charge one at a time and still wear it.,"Reviewed in the United States February 3, 2024",AG7SVVLHEESSATTTMTIEIL32ZJPQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R3FT3ZHWB3LDHW,B0C79T498R,5.0 out of 5 stars Great product,wyoming girl,5,"Great headphones, easy to use and love that it shared my lightning charger ands don’t need a special cable to charge.","Reviewed in the United States January 28, 2024",AEO6TFXHTKEAKTTB7G2K5NKKULGA,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1QTE4LH6FKC1I,B0C79T498R,5.0 out of 5 stars Great Buy,Amazon Customer,5,Nice Quality,"Reviewed in the United States January 27, 2024",AH5K5HU6E44Z2UURBL2WNSZ66YOA,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
RBW5ZI79UH65N,B0C79T498R,5.0 out of 5 stars Refurbished products works like new,Larry,5,Refurbished product works like new. I am very satisfied with product!,"Reviewed in the United States October 23, 2023",AHAM3XWYJIMEX7ZI6KDO5TKGEQNQ,TRUE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R22YMC78678BD1,B0C79T498R,1.0 out of 5 stars Beats,West,1,At first good but on the first day one of the ear phones quit working which totally sucked I want my money back.,"Reviewed in the United States May 6, 2024",AGYLDQQCK6KFTNC7U7GLRHM6KVAQ,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R8GV2C1D9XLNG,B0C79T498R,1.0 out of 5 stars Product very beat up!,Billy G.,1,This product is pretty beat up.Not matching the description.Buy at you own risk.,"Reviewed in the United States April 7, 2024",AEYS6FGVF2ZNYCGWE5J6TBKU7PDQ,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R36086EVCCDGV2,B0C79T498R,1.0 out of 5 stars Garbage,Laura Pardo,1,"Nothing worked, packaged so poorly I shouldn't have even opened it .","Reviewed in the United States March 15, 2024",AF4CLIZO5ZZAWCF6NGM7MDYQCSPA,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
RFQ6WG9VZIMII,B0C79T498R,1.0 out of 5 stars Don’t work,Amber,1,I bought these any they do not work.,"Reviewed in the United States March 5, 2024",AEEOXMA6MZ3AISXJ5RXO3Q7ZVKSA,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1Q6C8S66MH9KD,B0C79T498R,2.0 out of 5 stars No longevity,Gene Wade,2,They work good for a while and then one if not both ear pieces stops working or charging this is my second pair and exactly the same problem,"Reviewed in the United States June 25, 2024",AFMXS43ENGFLSXCG6LHQ3ZDIBIOA,FALSE,0,Color: Navy: Powerbeats ProSet: Without AppleCare+
R104CTVTQQD8E0,B0C79T498R,1.0 out of 5 stars Great when they work. Crap when they do not,H. Tate,1,On my 2nd paid and both have suffered from the same issue: failure to charge properly. I am constantly having problems with only one of the buds charging and for no apparent reason. I have followed all the patronizing instructions about how to get them to charge properly and it does no good. It’s a crap design. Period. I wouldn’t waste the money on these ever again.,"Reviewed in the United States June 12, 2024",AHRIWQDANG2HZP63O6OFO3COOSEA,FALSE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1U2WB1J3ZY4QH,B083F7GBP8,5.0 out of 5 stars Cool features,Jane,5,"So far so good. They do not fall off the ear, which was my main concern. The other concern was that since they were refurbished, that they could have a malfunctioning problem. They are working properly. I have 3 months to return them if not. They charge super fast, sound quality is very good. However, sometimes people cannot hear me and I have to call them again, or if I am in a poor connection area as well. They are comfortable at the beginning but after a while I need to take them off. But overall, they are best ones so far. Siri asks me if I want to answer the call. I say yes and it connects without having to touch the phone. It reads messages to me from IMessage or WhatsApp. Very cool! I like them a lot. The case loses charge rapidly. Luckily my boyfriend had a spare one and gave it to me, so I can switch and put the other case to charge. This is a good hack.","Reviewed in the United States June 20, 2024",AGR4AUG6V4SXAM423TLYRH5WKYIQ,TRUE,1,Color: Navy: Powerbeats ProSet: Without AppleCare+
R1OHRRNQ3QF5TK,B083F7GBP8,5.0 out of 5 stars Better than my AirPods,K,5,"Battery life is insanely long, I have a knack for leaving headphones lying around outside of the case and my airpods immediately die, but these beats hold their battery so well. I will pick one up off my counter that must have been lying there for a day or two and it will connect to my phone right away, always blows my mind. Aside from that, the performance of the sound is fantastic and they are the only headphones I have been able to run with that are comfortable and STAY IN MY EAR. Highly recommend!!","Reviewed in the United States May 5, 2024",AGWIT6PD3SLC7C3J6RMSZETRPLUA,TRUE,2,Color: Navy: Powerbeats ProSet: Without AppleCare+
R3J2E3M4YSLALW,B083F7GBP8,5.0 out of 5 stars Awesome!!!,happy customer,5,"WONDERFUL ALL AROUND! Thank you!!!COMFORTFor my ear type (medium sized, don’t stick out from my head over an inch rounded out, and a bit narrow) I do not experience any discomfort. Though at first I did feel a small strain.. They seem to have adjusted slightly to my ear.EASE OF USEConnects very quickly. Overall easy to useDESIGNDespite the fact that Apple now owns Beats... unlike AirPods with their much more efficient magnet method of placing the headphones into the case: you may find a 3 second delay in putting the PowerBeats Pro back in the charging case to begin with... I guess you can say it gives your mind a slight workout haha. But you’ll get used to it. 3 seconds is not too long.As far as the actual headphone design...I love the button configuration - makes it very easy to change whatever I am listening to, pause, play, and toggle the volume.I also love the look and aesthetic overall. I personally purchased the ivory color and I am very happy with my choice.Some may not have a liking to the size of the charging case which is honestly pretty bulky and about the size of my palm. Though as mentioned in my recommendation, If you get a case you can have the option of having a small carabiner hook which may help some in carrying it around.REFURBISHEDNo scratches, blemishes, or issues at all. A great way to save an extra few coins if you’d like. Along with the fact that naturally... the normal price for the Power Beat Pros are slightly lower than the commonly compared Airpod Pros.RECOMMENDATIONSAs for any device (phone, tablet, laptop) I would recommend getting a case for them. My last AirPods always found a way to get scratched in my bag or from falling.FAULTSI don’t believe they have a way of tracking hilt into them. If there is I’m unaware of it.","Reviewed in the United States May 23, 2021",AGWZPG7TASK5BY7IAON7XP6TW36A,TRUE,7,Color: Navy: Powerbeats ProSet: Without AppleCare+
